date,sentiment_mean,sentiment_std,sentiment_polarity,weighted_sentiment,sentiment_momentum,sentiment_volatility,sentiment_rsi,sentiment_macd,sentiment_rate_of_change,sentiment_acceleration,sentiment_ma_7d,sentiment_ma_14d,sentiment_trend_7d,sentiment_trend_14d,article_count,article_count_ma_7d,relevance_mean,source_count,Technology_sentiment_score,Finance_sentiment_score,Financial Markets_sentiment_score,Earnings_sentiment_score,Economy - Macro_sentiment_score,Manufacturing_sentiment_score
2024-01-12,-0.0198234329896907,0.1299096966490014,neutral,-0.0022016801841967,-0.0169743427641268,0.1338986550884555,50.0,0.0,5.957811589054588,-0.0043337385198713,0.0096338468739956,0.0064669636392405,-0.0127403789356366,0.0,97,86.42857142857143,0.1110645257731958,9,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-13,-0.0189788275862069,0.1073267836500819,neutral,-0.0019225630877907,0.0008446054034838,0.124717462916171,50.0,0.0,-0.0426064145359215,0.0178189481676106,0.0036479429331089,0.0045095950834369,-0.0419013275862069,0.0,58,86.42857142857143,0.1013004137931034,8,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-14,-0.0190652608695652,0.1137494493858097,neutral,-0.0023211561369612,-8.643328335831979e-05,0.1222431983868577,50.0,0.0,0.0045541950874319,-0.0009310386868421,0.0018416639077863,0.0028256768010796,-0.0126439531772575,0.0,46,87.42857142857143,0.1217479347826087,7,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-15,0.0046976769230769,0.1393704314584324,neutral,0.0005789531952404,0.0237629377926421,0.1201508016805772,50.0,0.0,-1.2463998240158387,0.0238493710760004,-0.0021374785915747,0.0046243057388085,-0.0278539974955277,0.0251808051282051,65,84.42857142857143,0.1232424461538461,10,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-16,0.0486452129629629,0.1522718816146574,neutral,0.0056042447272175,0.043947536039886,0.1285256485515966,50.0,0.0,9.355163575425468,0.0201845982472438,0.0003453988905292,0.0068428766090758,0.0173801423747276,0.0310599921837421,108,87.71428571428571,0.1152065,9,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17,-0.0043808018867924,0.1416211382929768,neutral,-0.0006287162381212,-0.0530260148497554,0.1308679368803917,50.0,0.0,-1.0900561765476875,-0.0969735508896414,-0.001679217667397,0.0070474306271288,-0.014172315905484,0.0028637562527424,106,87.57142857142857,0.1435162452830188,8,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18,-0.0042400499999999,0.1504874358044887,neutral,-0.0005917509711131,0.0001407518867924,0.139500067311273,50.0,0.0,-0.0321292517739282,0.0531667667365478,-0.0018779262066022,0.0047879874005278,-0.001390959774436,-0.0316322051724137,80,80.0,0.1395622625,11,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-19,0.0101601923076923,0.13303128703088,neutral,0.0011364907151035,0.0144002423076923,0.1433564348402871,50.0,0.0,-3.3962435130935513,0.0142594904208998,0.002405448835881,0.0060196478549383,0.029983625297383,0.0172432463617463,78,77.28571428571429,0.1118572051282051,12,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-20,-0.0098370399999999,0.1294691768204687,neutral,-0.0011030613313583,-0.0199972323076923,0.1413761839126943,50.0,0.0,-1.968194272519069,-0.0343974746153846,0.0037114184910535,0.0036796807120812,0.0091417875862069,-0.03275954,50,76.14285714285714,0.1121334599999999,7,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-21,0.01277825,0.1340669686333649,neutral,0.0017273845996562,0.02261529,0.1377352013164358,50.0,0.0,-2.2989933963875315,0.0426125223076923,0.0082604914724199,0.0050510776901031,0.0318435108695652,0.0191995576923076,64,78.71428571428571,0.135181625,8,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-22,0.0204230357142857,0.1360180688424343,neutral,0.0021568133444961,0.0076447857142857,0.1366145874263274,50.0,0.0,0.5982654678289836,-0.0149705042857142,0.0105069712997355,0.0041847463540803,0.0157253587912087,-0.0121286387043189,84,81.42857142857143,0.1056068928571428,12,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-23,0.0309247159090909,0.1555831341383045,neutral,0.0040887123681721,0.0105016801948051,0.1376337270930905,50.0,0.0,0.5142076007564034,0.0028568944805194,0.0079754717206109,0.00416043530557,-0.017720497053872,-0.0003403546791443,88,78.57142857142857,0.1322150340909091,7,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-24,0.0313910583333333,0.1275796889968226,neutral,0.0041328847428264,0.0004663424242424,0.136543407486279,50.0,0.0,0.015079925895304,-0.0100353377705627,0.0130857374663431,0.005703259899473,0.0357718602201257,0.0215995443146417,120,80.57142857142857,0.131658025,8,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-25,0.0145619775280898,0.1288917078274677,neutral,0.0015643196178664,-0.0168290808052434,0.1364279136876788,50.0,0.0,-0.5361106537581465,-0.0172954232294858,0.0157717413989274,0.0069469075961626,0.0188020275280898,0.0174110677536537,89,81.85714285714286,0.1074249438202247,10,0.0,0.0,0.0,0.0,0.0,0.0
